110;114;Binance UAH;UAH Binance;980;2;00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
111;159;Visa/MasterCard KZT;KZT Карта;398;3;10001001011111111111111111101100111000011010011111111011100000001101111000011111011100001100000100000000000000010000010100100110010001000001110110001100001010000000000100000000000000000000000000000000000000000000
112;98;GlobalMoney;UAH GM;980;1;10000001001010000001000000000000000000000000000000000000000000001000100000011000011100000000000000000000000000000000010100100100000000000001110010101000001010100000000000000000000000000000000000000000000000000000
113;177;Любой банк KZT;KZT Банк;398;3;10001001011111011111111111101100111000011010011111111011100000001101111000011111011100001100000100000000000000010000000000000000000000000000000000001001000000000000000000000000000000000000000000000000000000000000
114;150;Сбербанк KZT;KZT Сбербанк;398;3;10001001011111111111111110101100111000010010001010000001100000001101111000011111011100001100000100000000000000010000010100100110000000000001110110001010001010000000000000000000000000000000000000000000000000000000
115;14;Dogecoin (DOGE);DOGE;996;0;11111111111111111111111111111111111111111111111111111111110000001111111111111111111100101100000000000111110000011000111111111111111111111111111111111111111111111111111111111111111111000101111001001111111111110101
116;199;Золотая Корона USD;USD ЗолКорона;840;4;10000001001110001110000000001100010000000000000000000000000000001100001000011000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
117;83;Payeer RUB;RUB Payeer;643;1;10111111111111111111111111111111111111111111111111111111110000101111111111111111111100101100000111100111100100111000011111111111111111111111111111111111111111111111111111111111111111000101111001001111111111100000
118;144;ПУМБ;UAH ПУМБ;980;3;10111111111111111111111111111110111110111111011111111111111001101111110111111111111100011100000110000001100000010000010100100111111111111101101110011111011111111110011111101111100111000001100000000000000010000000
119;183;Любой банк INR;INR Банк;356;3;10001001001101100011011111100100111000011000011111111010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
120;78;Advanced Cash EUR;EUR AdvCash;978;1;10111111111111111111111111111111111111111111111111111111110000101111111111111111111111111111110100100111100100011000011111111111111111111111111111111111111111111110111111111111101111100101111001001111111111110000
121;77;Advanced Cash RUB;RUB AdvCash;643;1;10111111111111111111111111111111111111111111111111111111110000101111111111111111111111101100000111100111100100111000011111111111111111111111111111111111111111111110111111111111101111000101111001001111111111110000
122;84;Payeer EUR;EUR Payeer;978;1;10111111111111111111111111111111111111111111111111111111110000101111111111111111111111001111110100100111100100001000011110101111111111111101111111111111111111111111111111111111111111000101100000001111110011100000
123;86;Skrill EUR;EUR Skrill;978;1;10001001011100011010000000000000111000010000000000000001001001001100110111011100010000000000000000000000000000000000010100100111111111111101111111101111011110100000000000000000000000000000000000000000000000000000
124;38;Verge (XVG);XVG;107;0;10011111011111111011111111111111111110111111111111111111000000001111110111111111011100001100000000000110010000000000110111111111111111111101111110111111111111111110111111011111101010000100100000001110110011100000
125;97;NixMoney EUR;EUR NixMoney;978;1;10000001000000000011000000000000000000000000000000000000000000101100111000001100011100000000000100000000000000000000010000100000100010100001111110001111000010100000000000000000100000000000000000000000000010000000
126;113;Binance RUB;RUB Binance;643;2;10111001111111010111111111000000111000010010001111111110110000001100110000011111111100000000000000000001000000000000010100101000000101000000000000000000001000000000000000000000000000000000000000000100000000000000
127;71;QIWI KZT;KZT QIWI;398;1;10000001000000000000000000000000000000000000000000000000000000001100010000011101011100000000000100100000000000000000010000000000000000000000000000001111000000100000000000000000100000000000000000000000000000000000
128;67;Perfect Money BTC;BTC PM;967;1;10111111011111111011111111111111111111111111111111111111000000001111110111111111111100001100000000000111100000000000010100100111110111111101111111111111111111111111111111011111111111000100100000000000000011100000
129;108;Exmo USD;USD Exmo;840;2;10001001011111011011000000001000011010010000000000000001000000101101110101011110011100011000000000000000000000000000010100100110110101010001110110000000011010000010000000001000000000000000000000000000000000000000
130;109;Exmo RUB;RUB Exmo;643;2;10001001011111011011000000001000011000010000000000000001000000001100110101011100011100000000000000000000000000000000010100100110110101010001000000000000011010000000000000001000000000000000000000000000000000000000
131;2;Bitcoin LN (BTC);BTC;967;0;10001001011111011011111111000000111000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
132;133;РНКБ;RUB РНКБ;643;3;10011111011111111111111111111111111111111111111111111111100000001111110111111111011100001100000110000011100000000000000000000000000000000001111111100000001010100000000000001010000000000000000000000000000010000000
133;36;Waves (WAVES);WAVES;106;0;10111111111111111111111111111111111011111111111111111111000000001111110111111111111100001100000000000111110000000000110111110111111111111101111111111111111111111110111111111111101111000101100000001110110011100000
134;42;Komodo (KMD);KMD;111;0;10011011011111011011111111111110111111111111111111111100000000001100110100011100011100000000000000000010010000000000110111110111111111111101000010000000001010000000000000001010000000000000000000001111110001000000
135;45;Ontology (ONT);ONT;1003;0;10011111011111111111111111111111111111111111111111111111000000001111110111111111011100001100000000000110011000000000110111110111111111111101111110111111111111111110111111011111101010000100100000001111110011100000
136;92;Neteller EUR;EUR Neteller;978;1;10001001011100011010000000000000111000010000000000000000000000001100110000010100010010000000000000000000000000000000010100100000000000000001000000000000000000000000000000000000000000000000000000000000000000000000
137;6;Bitcoin SV (BSV);BSV;995;0;10111011111111111111111111111111111111111111111111111111100000001111110111111111111100001100000000000111010000000000010100100111111111111101111111111111111111111110111111111111101111000100100000000000000011100000
