923;HD-Change;;0;36098
943;TopCash;;0;567162
928;CriptoMoney24;;0;1273781
927;Msk-Exchange;;0;645651015
933;TytCash;;0;65368
929;RoyalCash;;0;851768737
930;Crypto-Store;;0;37703
942;ExHub;;0;70759092
944;EExchanger;330964771407;302;7373816
947;Dynasty-Pay;;0;188172
949;Coco-Pay;;0;37835856
948;AbcObmen;;0;740289798
951;PrideChange;;0;43005605
952;ExLine;;0;233784
954;EggChange;;0;619143375
961;MyBTC;;0;83888059
960;Crybex;195257639270;11;12094009
959;ExchangeKey;;0;53306794
953;Livex;;0;26651
956;Обменко;;0;6163279
958;24Zone;;0;76749689
962;StyleBTC;;0;146476
963;Global-Ex;;0;45868
955;AlfaBit;;0;21122880
966;BlaBlaChange;;0;31955358
964;ExBase;;0;1779931
1018;BissonExchange;;0;8623
967;КриптоОбмен;;0;394511
981;WMChanger;032757413663;0;647700
1016;Банкир;;0;448044
997;CoinJoin;;0;12537769
985;Tuco;;0;7578111
983;Bitality;;0;8478131
991;BtcLider;;0;886352101
968;CryptoMax;;0;0
973;Number1;;0;308248
977;CityBit;;0;0
984;Cash-Bit;;0;0
969;4Money;;0;0
994;TipTopObmen;;0;37415578
976;ChangeProject;;0;2695353894
979;BitMinsk;;0;131829820
992;OneMoment;;0;33781595
970;AlfaChange;;0;319942814
987;Itez;;0;2901533
972;BigPay;865127628943;0;19507
974;BestKurs24;;0;2725
980;GrandChange;;0;284163330
975;PremierCash;;0;0
986;PayFull;;0;103830
1011;IChangeOne;137024936562;0;357426
999;LetsPay;;0;2580938
1003;Crypto-Market24;;0;496453
998;Момент;;0;0
1027;Nordex;;0;2573025
1013;AvanChange;359556728149;250;47491206
1008;BroExchange;;0;2087015
1005;EezyCash;594705036984;3;8204445
1006;Сова;;0;280596
1002;ExCenter;;0;65032
1001;CatBit;;0;9904401
1000;BazaObmena;;0;59460140
1014;Coin24;;0;19131826
1015;ТочкаОбмена;512160110371;0;10998
1020;Bit2Cash;;0;0
1010;Coinumm;;0;1753431
1017;Buyex;;0;225907
1032;Crypto-Bank;;0;618687
1026;Ripae;;0;36098
1021;Крипта;;0;420828
1009;CryptoShopping;;0;20740
1019;001K;156178959868;66;1910455
1029;SwiftChange;;0;12903752
1004;ExWm;910856141988;238;21591
1022;Change-Master;238890286272;2088;1816211
1038;Обама;455223738561;143;2095327
1036;CoinCat;;0;126341
1028;BtcSale;;0;692883
1030;4Pay;;0;10669
1023;UnioChange;;0;430745
1033;CosmoChanger;;0;13012329
1025;GlobalBits;;0;0
1035;CryptoXchange;;0;6504473
1024;Just-Exchanger;;0;0
1037;Crypik;;0;1465123
1034;ClickPay;285857469245;74;434441
1047;Money-Office;;0;0
1046;Муха;;0;157161
1045;AgCash;;0;4508
1044;BitBong;;0;12042712
1041;AnyExchange;;0;0
1042;CoinBox;;0;475540
