980;578;3.0889
974;578;0.29142
978;578;0.1024327785
860;764;322.56
156;578;0.7619
398;840;425.78
51;578;56.91
985;578;0.4681
949;578;1.09455
752;578;1.024857
498;578;2.0362
643;203;3.25507
980;203;1.2005
974;203;0.112001
978;203;0.0393654293
860;752;1243.53
398;348;1.375
51;203;21.86
985;203;0.1798
752;203;0.39433
498;203;0.7904
643;348;0.230105
980;348;0.084505
978;348;0.0027800172
860;643;149.57
398;974;173.61
51;348;1.545
985;348;0.012712
752;348;0.027915
498;348;0.055696
1005;993;138.5886135595
1005;840;0.0359008999
417;840;84.8
417;978;98.4062
417;398;0.1992
417;643;1.1904
860;458;2578.39
860;498;620.16
860;398;25.15
860;417;126.26
860;392;94.51
860;356;142.32
860;360;0.759
860;348;34.63
860;826;14698.2
860;978;12436.11
860;203;489.61
109;840;0.0021468441
1007;993;559.8665278198
1007;840;0.1450250708
1014;967;40143.392196927
398;458;102.45
860;156;1663.74
985;458;0.9477
498;458;4.171
980;360;0.0018527
980;704;0.0011694
978;360;6.13776E-5
860;985;2717.95
860;578;1272.98
860;974;4338.04
860;51;22.38
985;360;0.00028002
840;360;7.11013E-5
840;458;0.2405002405
840;704;4.39049E-5
967;203;7.608E-7
1008;840;0.0238719718
1008;967;1442.5851125216
1008;993;92.1323573446
1012;840;0.0063039957
1009;967;2223.6552444909
1009;840;0.0367904592
109;993;8.2850041425
203;392;0.19153
203;360;0.001556
203;356;0.29212
203;978;25.405
203;156;3.403
1012;967;380.9683453402
764;978;38.5446
1010;949;0.9859988168
1011;993;32277.066337441
1011;967;505356.78188801
1010;109;4231.9085907744
1010;840;9.0826521344
203;348;0.07062
203;458;5.266
203;578;2.602
203;985;5.566
203;643;0.30742
203;752;2.533
203;764;0.6568
203;949;2.371
203;840;21.896
203;826;30.113
360;156;2199.69
360;978;16443.88
360;826;19411.465
360;392;124.8017
360;458;3407.98
360;578;1680.98
360;752;1641.01
360;764;426.805
360;840;14155.005
360;704;0.625
578;156;1.3075
578;203;0.38431
578;978;9.7625
578;826;11.5713
578;348;0.02714
578;360;0.0005992
578;356;0.11226
578;392;0.073596
578;458;2.0237
578;985;2.1388
578;643;0.11814
578;752;0.9734
578;764;0.25246
578;949;0.9113
578;840;8.4145
578;974;3.4256
578;704;0.00037
704;156;3536.36
704;978;26420.69
704;826;30962.225
704;356;308.755
704;392;199.555
704;458;5480.95
704;578;2693.575
704;643;336.41
704;752;2636.77
704;764;652.705
704;840;22745
458;356;0.055424
458;392;0.036497
458;764;0.125309
458;360;0.000294
458;826;5.6846
458;978;4.8188
458;156;0.6454
458;704;0.000183
458;840;4.1565
1011;840;8.3543696361
356;840;74.994
356;826;102.0048
356;978;86.5981
356;392;0.6701
980;784;7.2468
860;784;2915.89
156;784;1.7529
398;784;115.93
51;784;130.25
498;784;4.7241
458;784;1.13159
840;784;0.2722495984
784;840;3.6725
784;974;1.501554
784;156;0.570645
784;203;0.167702
784;978;4.258959
784;826;5.052972
784;348;0.011842
784;360;0.000261
784;356;0.048944
784;392;0.032111
784;398;0.008621
784;458;0.883237
784;566;0.008937
784;578;0.43674
784;985;0.932983
784;643;0.051572
784;764;0.109889
784;949;0.398829
784;704;0.000161
764;826;45.4588
1013;840;38558.676666217
1013;967;2325581395.3488
826;840;0.7308338815
