925;Sunduk;;0;231526
918;КриптоРай;;0;682836
939;EuroBit;;0;5146359
935;Wiki-Exchange;;0;267145604
922;PayWallet;;0;157873
923;HD-Change;;0;34685
943;TopCash;;0;796200
928;CriptoMoney24;;0;1295116
927;Msk-Exchange;;0;660360982
933;TytCash;;0;64586
929;RoyalCash;;0;803153488
930;Crypto-Store;;0;20996
942;ExHub;;0;71192730
944;EExchanger;330964771407;302;6395394
947;Dynasty-Pay;;0;187356
949;Coco-Pay;;0;12734991
948;AbcObmen;;0;706478194
951;PrideChange;;0;42935997
952;ExLine;;0;202208
954;EggChange;;0;608309039
961;MyBTC;;0;81819597
960;Crybex;195257639270;12;11945973
959;ExchangeKey;;0;54677870
953;Livex;;0;14268
956;Обменко;;0;6137870
958;24Zone;;0;74716550
962;StyleBTC;;0;143558
963;Global-Ex;;0;42675
955;AlfaBit;;0;20205866
966;BlaBlaChange;;0;31292796
964;ExBase;;0;21129854
1018;BissonExchange;;0;879009
967;КриптоОбмен;;0;395140
981;WMChanger;032757413663;0;2930328
1016;Банкир;;0;1191423
997;CoinJoin;;0;12219334
985;Tuco;;0;7497825
983;Bitality;;0;7973206
991;BtcLider;;0;840923025
968;CryptoMax;;0;139510583
973;Number1;;0;306913
977;CityBit;;0;0
984;Cash-Bit;;0;3472669
969;4Money;;0;89841801
994;TipTopObmen;;0;34511027
976;ChangeProject;;0;714867180
979;BitMinsk;;0;131829820
992;OneMoment;;0;28116052
970;AlfaChange;;0;296385502
987;Itez;;0;2317442
972;BigPay;865127628943;0;19701
974;BestKurs24;;0;165937
980;GrandChange;;0;277357090
975;PremierCash;;0;3355829
986;PayFull;;0;102549
1011;IChangeOne;137024936562;0;738051
1003;Crypto-Market24;;0;0
998;Момент;;0;15631
1027;Nordex;;0;2519059
1013;AvanChange;359556728149;250;47108238
1008;BroExchange;;0;2056053
1005;EezyCash;594705036984;3;8471054
1006;Сова;;0;253593
1002;ExCenter;;0;1629258
1001;CatBit;;0;9652304
1000;BazaObmena;;0;55902965
1014;Coin24;;0;19316603
1015;ТочкаОбмена;512160110371;0;13304
1020;Bit2Cash;;0;1321311
1010;Coinumm;;0;1744114
1017;Buyex;;0;223525
1032;Crypto-Bank;;0;631667
1026;Ripae;;0;1101
1021;Крипта;;0;371977
1009;CryptoShopping;;0;26540
1019;001K;156178959868;66;1908143
1029;SwiftChange;;0;12715871
1004;ExWm;910856141988;231;17543
1022;Change-Master;238890286272;2076;1792496
1038;Обама;455223738561;143;2061379
1036;CoinCat;;0;0
1028;BtcSale;;0;793722
1030;4Pay;;0;17018
1023;UnioChange;;0;242840
1033;CosmoChanger;;0;12190477
1025;GlobalBits;;0;14084386
1035;CryptoXchange;;0;6657604
1024;Just-Exchanger;;0;29373
1037;Crypik;;0;813621
1034;ClickPay;285857469245;74;418842
1047;Money-Office;;0;15987075
1046;Муха;;0;137377
1045;AgCash;;0;4067
1044;BitBong;;0;11650078
1041;AnyExchange;;0;247774
1042;CoinBox;;0;550943
