110;840;0.4670131126
348;826;423.67
111;967;59014.458542343
111;993;4168.7510421878
111;840;0.9346331588
1000;840;0.0390717292
1000;967;2508.9066184957
1007;967;10028.078620136
348;978;360.22
643;985;17.9806
980;985;6.5844
974;985;0.61487
978;985;0.2163331531
967;985;4.019E-6
998;985;0.004019048
398;417;5.04
51;949;50.04
764;840;33.2977
985;764;0.1196
985;978;4.6129
985;826;5.425
985;980;0.1512
985;392;0.035031
985;643;0.0553
985;356;0.052994
985;156;0.6218
348;203;14.08
1001;967;15209125.475285
1001;840;240.9856312317
1001;993;1074113.8560687
840;985;0.2519869168
348;156;48.56
980;498;1.5059
1002;967;60986.765871806
1002;993;4306.9104377975
1002;840;0.9668080301
974;51;0.0051167
974;949;0.25636
978;949;0.0907424548
860;704;0.47
109;978;0.0021088148
398;156;66.88
51;978;553.42
985;949;0.4169
949;840;9.52565
949;978;11.05125
949;826;12.9982
949;392;8.38505
949;643;0.132915
949;156;1.4889
840;949;0.1050373828
1003;967;60606.060606061
1003;993;4300.1505052677
1003;840;0.9670548586
826;643;0.0102560316
1004;993;263.4525456102
1004;840;0.0590709359
1004;967;3729.1864779698
109;949;0.0001906578
998;203;0.0007211605
156;840;6.4009
109;643;2.54144E-5
109;566;2.29316E-5
643;752;8.3878
980;752;3.0697
974;752;0.28724
978;752;0.1008725475
860;980;406.69
967;752;1.8594E-6
998;752;0.0018594365
156;752;0.7511
398;356;5.71
51;826;650.91
985;752;0.4671
949;752;1.11705
752;156;1.3321
752;978;9.8888
752;826;11.6329
752;356;0.114065
752;392;0.074988
752;985;2.1441
752;643;0.119101
752;949;1
752;840;8.5224
840;752;0.117466023
643;498;4.07981
993;104;2.37665E-5
989;104;0.0950681811
498;840;17.4708
498;51;0.03657
498;978;20.2199
498;980;0.6639
498;826;23.8914
498;949;1.8306
498;974;7.1616
498;643;0.2465
498;356;0.23334
498;860;0.001636
498;398;0.04088
498;392;0.152944
498;156;2.7311
498;985;4.3767
1005;967;1958.5569352501
1006;993;118.3137918387
1006;840;0.0265533723
1006;967;1675.8559434231
840;578;0.1186274941
840;417;0.0117931346
840;348;0.003231657
840;203;0.0453866388
826;978;0.8474576271
1014;840;0.5223225784
643;417;0.842712
980;417;0.30987
974;417;0.028835
860;949;1122.37
398;978;494.93
51;417;5.63
498;417;0.20618
643;578;8.49486
980;578;3.1248
974;578;0.2901
978;578;0.1027031468
860;764;320.25
156;578;0.7599
398;840;427.81
51;578;56.42
985;578;0.4717
949;578;1.13
752;578;1.012998
498;578;2.0744
643;203;3.24503
980;203;1.1876
974;203;0.110911
978;203;0.0390106889
860;752;1246.64
398;348;1.376
51;203;21.65
985;203;0.1805
752;203;0.386841
498;203;0.79
643;348;0.230408
980;348;0.084433
978;348;0.002774079
860;643;150.99
398;974;175.62
51;348;1.536
985;348;0.012805
752;348;0.027469
498;348;0.05617
1005;993;138.318325795
1005;840;0.03104503
417;840;84.8
417;978;98.2705
417;398;0.1983
417;643;1.1864
860;458;2574.99
860;498;612.22
860;398;24.98
860;417;126.02
860;392;93.57
860;356;142.72
860;360;0.75
860;348;34.35
860;826;14599.44
860;978;12364.15
860;203;482.91
109;840;0.0018211619
1007;993;708.1074765528
1007;840;0.1589272285
1014;967;32965.602042549
398;458;103.09
860;156;1670.87
985;458;0.9587
498;458;4.2083
980;360;0.001842
980;704;0.0011548
978;360;6.04853E-5
860;985;2676.27
860;578;1267.27
860;974;4381.9
860;51;22.38
985;360;0.00027905
840;360;7.0014E-5
840;458;0.2410509823
840;704;4.39698E-5
967;203;7.212E-7
1008;840;0.0192642334
1008;967;1215.6724492153
1008;993;85.815916278
1012;840;0.0048768605
1009;967;2463.9645189109
1009;840;0.0390543383
109;993;8.1168831169
203;392;0.19391
203;360;0.001554
203;356;0.29558
203;978;25.635
203;156;3.461
1012;967;307.8054854016
764;978;38.6153
1010;949;0.8464533604
1011;993;31312.331109114
1011;967;443056.20167918
1010;109;4450.378282154
1010;840;8.0886516218
203;348;0.07112
203;458;5.333
203;578;2.633
203;985;5.546
203;643;0.31159
203;752;2.586
203;764;0.66395
203;949;2.326
203;840;22.141
203;826;30.315
360;156;2224.57
360;978;16469.915
360;826;19429.375
360;392;124.6226
360;458;3431.37
360;578;1689.555
360;752;1658.785
360;764;426.645
360;840;14235.005
360;704;0.625
578;156;1.3144
578;203;0.37984
578;978;9.7368
578;826;11.5126
578;348;0.027011
578;360;0.00058893
578;356;0.11227
578;392;0.073658
578;458;2.0257
578;985;2.1064
578;643;0.11839
578;752;0.9822
578;764;0.25216
578;949;0.8835
578;840;8.4097
578;974;3.4408
578;704;0.00037
704;156;3557.35
704;978;26420.48
704;826;30901.08
704;356;309.01
704;392;199.03
704;458;5487.125
704;578;2702.335
704;643;335.475
704;752;2671.94
704;764;650.65
704;840;22735
458;356;0.055431
458;392;0.036363
458;764;0.124707
458;360;0.000291
458;826;5.6636
458;978;4.8118
458;156;0.6485
458;704;0.000182
458;840;4.149
1011;840;7.021536034
356;840;75.1167
356;826;103.4367
356;978;87.1754
356;392;0.6593
980;784;7.1542
860;784;2910.29
156;784;1.7422
398;784;116.49
51;784;129.92
498;784;4.7565
458;784;1.129548
840;784;0.2722421866
784;840;3.6725
784;974;1.501308
784;156;0.574008
784;203;0.165921
784;978;4.24812
784;826;5.020506
784;348;0.011789
784;360;0.000258
784;356;0.049038
784;392;0.032153
784;398;0.008587
784;458;0.88462
784;566;0.008951
784;578;0.436428
784;985;0.92008
784;643;0.051562
784;764;0.110252
784;949;0.386367
784;704;0.000161
764;826;45.4636
1013;840;14368.198005263
1013;967;904977375.56561
826;840;0.7311010382
